date,product_id,product_name,recommended_count,click_count,conversion_count
2026-06-11,9,탁상용 저소음 선풍기,77,4,0
2026-06-11,10,프리미엄 호텔 침구 세트,61,11,3
2026-06-12,1,감성 무드등,69,6,2
2026-06-12,2,메모리폼 경추 베개,73,8,1
2026-06-12,3,원목 핸들 머그컵,102,10,1
2026-06-12,4,무광 세라믹 접시 세트,89,7,0
2026-06-12,5,북유럽 패브릭 포스터,62,7,1
2026-06-12,6,대용량 디퓨저,83,9,2
2026-06-12,7,아로마 캔들 세트,62,10,2
2026-06-12,8,무선 미니 가습기,100,11,1
2026-06-12,9,탁상용 저소음 선풍기,134,16,1
2026-06-12,10,프리미엄 호텔 침구 세트,93,12,4
2026-06-13,1,감성 무드등,100,9,0
2026-06-13,2,메모리폼 경추 베개,90,11,2
2026-06-13,3,원목 핸들 머그컵,63,7,1
2026-06-13,4,무광 세라믹 접시 세트,71,4,0
2026-06-13,5,북유럽 패브릭 포스터,91,13,2
2026-06-13,6,대용량 디퓨저,106,15,3
2026-06-13,7,아로마 캔들 세트,105,20,5
2026-06-13,8,무선 미니 가습기,62,2,0
2026-06-13,9,탁상용 저소음 선풍기,98,11,1
2026-06-13,10,프리미엄 호텔 침구 세트,104,14,3
2026-06-14,1,감성 무드등,89,14,0
2026-06-14,2,메모리폼 경추 베개,63,2,0
2026-06-14,3,원목 핸들 머그컵,62,11,2
2026-06-14,4,무광 세라믹 접시 세트,95,11,0
2026-06-14,5,북유럽 패브릭 포스터,96,12,1
2026-06-14,6,대용량 디퓨저,86,12,2
2026-06-14,7,아로마 캔들 세트,112,12,3
2026-06-14,8,무선 미니 가습기,106,9,1
2026-06-14,9,탁상용 저소음 선풍기,127,20,2
2026-06-14,10,프리미엄 호텔 침구 세트,66,6,0
